t,h
5.133496093750000000e+01,1.958238201819148299e-26
5.133593750000000000e+01,-4.835208181124609836e-26
5.133691406250000000e+01,4.033919372206314423e-26
5.133789062500000000e+01,2.773181944418743521e-27
5.133886718750000000e+01,-3.889634472392723077e-26
5.133984375000000000e+01,5.914494209177043363e-26
5.134082031250000000e+01,-1.215271792429132469e-26
5.134179687500000000e+01,-3.981418337988073294e-26
5.134277343750000000e+01,3.878784745572935766e-26
5.134375000000000000e+01,-3.238590613873361958e-26
5.134472656250000000e+01,1.586915883039570600e-27
5.134570312500000000e+01,6.489315793957184285e-26
5.134667968750000000e+01,-5.615368185606773538e-26
5.134765625000000000e+01,2.450223890520115027e-26
5.134863281250000000e+01,3.421153748606467382e-26
5.134960937500000000e+01,-4.590407185489476813e-26
5.135058593750000000e+01,4.146022228708024426e-26
5.135156250000000000e+01,1.768191224760940243e-27
5.135253906250000000e+01,-5.904059357491786570e-26
5.135351562500000000e+01,4.993416889601230726e-26
5.135449218750000000e+01,-1.819732174507637473e-26
5.135546875000000000e+01,-3.668161529191621582e-26
5.135644531250000000e+01,6.336918087473942852e-26
5.135742187500000000e+01,-4.567831656388290115e-26
5.135839843750000000e+01,-8.251432024821575526e-27
5.135937500000000000e+01,4.457055449883082101e-26
5.136035156250000000e+01,-5.262881534553617820e-26
5.136132812500000000e+01,3.222284146361686288e-26
5.136230468750000000e+01,3.456327728759737768e-26
5.136328125000000000e+01,-5.612214977524394961e-26
5.136425781250000000e+01,3.835916276911576866e-26
5.136523437500000000e+01,3.364135756120322617e-26
5.136621093750000000e+01,-4.703276613812325348e-26
5.136718750000000000e+01,5.479583429176261333e-26
5.136816406250000000e+01,-1.132877023253977328e-27
5.136914062500000000e+01,-4.543009866642063242e-26
5.137011718750000000e+01,6.455575845232041132e-26
5.137109375000000000e+01,-1.251574197793727277e-26
5.137207031250000000e+01,-7.224302022953534226e-27
5.137304687500000000e+01,4.344064213329222820e-26
5.137402343750000000e+01,-3.032376191761873904e-26
5.137500000000000000e+01,-1.480762712125103768e-26
5.137597656250000000e+01,1.391193008418121042e-26
5.137695312500000000e+01,-3.282326665135663666e-26
5.137792968750000000e+01,1.375553603980899877e-26
5.137890625000000000e+01,2.280947799681158812e-26
5.137988281250000000e+01,-3.972394163358308585e-26
5.138085937500000000e+01,5.192127322396692561e-26
5.138183593750000000e+01,-5.912899879569808378e-27
5.138281250000000000e+01,-1.596285571427648950e-26
5.138378906250000000e+01,6.075318615137346342e-26
5.138476562500000000e+01,-3.515805260319207830e-26
5.138574218750000000e+01,-3.815493522147250697e-26
5.138671875000000000e+01,7.081451001217159767e-26
5.138769531250000000e+01,-2.911004559895676864e-26
5.138867187500000000e+01,-9.426504159865289482e-27
5.138964843750000000e+01,6.692955045315653885e-26
5.139062500000000000e+01,-4.634233199897898794e-26
5.139160156250000000e+01,-2.831343556658247219e-27
5.139257812500000000e+01,1.902646603736405333e-26
5.139355468750000000e+01,-5.752439455057276876e-26
5.139453125000000000e+01,4.780662109593337422e-26
5.139550781250000000e+01,2.243509682755894472e-26
5.139648437500000000e+01,-4.183441827978919512e-26
5.139746093750000000e+01,2.562030000853073932e-26
5.139843750000000000e+01,-1.886852812370098639e-28
5.139941406250000000e+01,-2.707381896825720116e-26
5.140039062500000000e+01,6.257678422160075470e-26
5.140136718750000000e+01,-3.166089705020495393e-26
5.140234375000000000e+01,-1.993653949330623453e-26
5.140332031250000000e+01,4.101916133756084018e-26
5.140429687500000000e+01,-5.334896334461992078e-26
5.140527343750000000e+01,8.011794338028481362e-27
5.140625000000000000e+01,4.658378818338989768e-26
5.140722656250000000e+01,-7.589027258020504114e-26
5.140820312500000000e+01,4.044767585415143880e-26
5.140917968750000000e+01,1.819224490107258585e-27
5.141015625000000000e+01,-6.454003177061586754e-26
5.141113281250000000e+01,4.106197389999970809e-26
5.141210937500000000e+01,-1.682581887346877489e-26
5.141308593750000000e+01,-3.596202910067042663e-26
5.141406250000000000e+01,4.606327925121274874e-26
5.141503906250000000e+01,-3.137953641194169012e-26
5.141601562500000000e+01,-3.014130200620725892e-26
5.141699218750000000e+01,5.084455185543431472e-26
5.141796875000000000e+01,-5.172341798567238020e-26
5.141894531250000000e+01,6.838323517461312922e-27
5.141992187500000000e+01,3.946576732659590323e-26
5.142089843750000000e+01,-7.113506477122316908e-26
5.142187500000000000e+01,1.078362557861560079e-26
5.142285156250000000e+01,3.452430434137510193e-26
5.142382812500000000e+01,-7.107025299020266251e-26
5.142480468750000000e+01,4.186733273302560283e-26
5.142578125000000000e+01,-1.834095291735124671e-27
5.142675781250000000e+01,-5.274238822141317200e-26
5.142773437500000000e+01,5.117592270227224714e-26
5.142871093750000000e+01,-1.396099450476647257e-26
5.142968750000000000e+01,-5.734208327306691985e-26
5.143066406250000000e+01,5.533308002020111988e-26
5.143164062500000000e+01,-5.877565140859045939e-26
5.143261718750000000e+01,2.232437400971546397e-26
5.143359375000000000e+01,3.399447748963694121e-26
5.143457031250000000e+01,-4.128610271263514960e-26
5.143554687500000000e+01,3.447689174206549451e-26
5.143652343750000000e+01,3.045457593588032749e-26
5.143750000000000000e+01,-4.962473832294872165e-26
5.143847656250000000e+01,2.177619975756290853e-26
5.143945312500000000e+01,1.455934745218437132e-26
5.144042968750000000e+01,-4.037595664734600494e-26
5.144140625000000000e+01,3.008816151546363645e-26
5.144238281250000000e+01,-2.558430989528166552e-26
5.144335937500000000e+01,-1.842514283206697104e-26
5.144433593750000000e+01,5.176923441088580533e-26
5.144531250000000000e+01,-5.352505855148426244e-26
5.144628906250000000e+01,-1.828985550250558490e-26
5.144726562500000000e+01,3.221690200212773025e-26
5.144824218750000000e+01,-2.261908877561275673e-26
5.144921875000000000e+01,1.020972125776970037e-27
5.145019531250000000e+01,3.566273550501377354e-26
5.145117187500000000e+01,-5.274374880584820618e-26
5.145214843750000000e+01,4.034072752680016108e-26
5.145312500000000000e+01,3.081456390746946120e-26
5.145410156250000000e+01,-3.288972417637479592e-26
5.145507812500000000e+01,6.065689248355666366e-26
5.145605468750000000e+01,3.638579640846440446e-27
5.145703125000000000e+01,-4.245842571521329952e-26
5.145800781250000000e+01,4.086788593608534686e-26
5.145898437500000000e+01,-4.830352906902537157e-26
5.145996093750000000e+01,-1.590843211197255211e-26
5.146093750000000000e+01,5.400172833946684194e-26
5.146191406250000000e+01,-2.630331234750710763e-26
5.146289062500000000e+01,1.392185540099142822e-26
5.146386718750000000e+01,3.705413442742773383e-26
5.146484375000000000e+01,-4.169780447228996944e-26
5.146582031250000000e+01,4.088939542498066528e-27
5.146679687500000000e+01,2.363104593781438299e-26
5.146777343750000000e+01,-6.044702061116009259e-26
5.146875000000000000e+01,4.249856943065660561e-26
5.146972656250000000e+01,1.664079848215507723e-26
5.147070312500000000e+01,-3.290782023197075251e-26
5.147167968750000000e+01,4.092157179765476441e-26
5.147265625000000000e+01,-2.503123237118167951e-26
5.147363281250000000e+01,-3.149717244175629002e-26
5.147460937500000000e+01,5.226865157260541747e-26
5.147558593750000000e+01,-5.055609674995668318e-26
5.147656250000000000e+01,1.396487724537572437e-27
5.147753906250000000e+01,3.643145394287023338e-26
5.147851562500000000e+01,-5.327666522093175805e-26
5.147949218750000000e+01,4.146716897089193461e-26
5.148046875000000000e+01,3.374060068589090027e-26
5.148144531250000000e+01,-4.123613022185945569e-26
5.148242187500000000e+01,1.698930781195299966e-26
5.148339843750000000e+01,-4.935577008116901073e-28
5.148437500000000000e+01,-3.732870584346677207e-26
5.148535156250000000e+01,4.751056275957208934e-26
5.148632812500000000e+01,-1.402340464217715138e-26
5.148730468750000000e+01,-3.287429294884951868e-26
5.148828125000000000e+01,5.658676885011756148e-26
5.148925781250000000e+01,-3.647259193929638327e-26
5.149023437500000000e+01,-2.653896651474139973e-26
5.149121093750000000e+01,4.994408673705280401e-26
5.149218750000000000e+01,-4.011061225570298186e-26
5.149316406250000000e+01,-1.642246741442936506e-27
5.149414062500000000e+01,3.860302283684883160e-26
5.149511718750000000e+01,-4.162291961142147352e-26
5.149609375000000000e+01,3.869446150323891752e-26
5.149707031250000000e+01,1.495003132896559735e-26
5.149804687500000000e+01,-5.558706875251854671e-26
5.149902343750000000e+01,4.712767246282198064e-26
5.150000000000000000e+01,1.088356509520263936e-26
5.150097656250000000e+01,-4.667221536308104077e-26
5.150195312500000000e+01,4.029376805408355136e-26
5.150292968750000000e+01,-1.387271481795542178e-26
5.150390625000000000e+01,-2.852767621073393813e-26
5.150488281250000000e+01,4.285577470085801095e-26
5.150585937500000000e+01,-3.279354749883881583e-26
5.150683593750000000e+01,7.011511952492935052e-27
5.150781250000000000e+01,5.398421993844497266e-26
5.150878906250000000e+01,-4.339510291173058091e-26
5.150976562500000000e+01,3.352838502237174357e-26
5.151074218750000000e+01,3.200390658219555496e-26
